rep,envscenario,comp,mean_alpha
167,14,equal,2.71
167,14,stable,5.92
167,15,equal,2
167,15,stable,6
167,16,equal,2.76
167,16,stable,8.09
167,17,equal,2
167,17,stable,6.32
167,18,equal,1
167,18,stable,5.7
167,19,equal,1
167,19,stable,4.97
167,20,equal,1
167,20,stable,7.52
168,1,equal,1
168,1,stable,1.69
168,2,equal,0.98
168,2,stable,1.58
168,3,equal,1
168,3,stable,1.9
168,4,equal,0.97
168,4,stable,1.63
168,5,equal,0.99
168,5,stable,1.7
168,6,equal,1
168,6,stable,1.66
168,7,equal,0.99
168,7,stable,1.59
168,8,equal,0.98
168,8,stable,1.58
168,9,equal,1
168,9,stable,1.81
168,10,equal,0.98
168,10,stable,1.64
168,11,equal,1
168,11,stable,1.79
168,12,equal,1.01
168,12,stable,1.9
168,13,equal,0.98
168,13,stable,1.98
168,14,equal,1.01
168,14,stable,1.51
168,15,equal,0.99
168,15,stable,1.65
168,16,equal,0.99
168,16,stable,1.7
168,17,equal,0.99
168,17,stable,1.84
168,18,equal,0.99
168,18,stable,1.74
168,19,equal,1.02
168,19,stable,1.59
168,20,equal,0.98
168,20,stable,1.74
169,1,equal,1.03
169,1,stable,1.67
169,2,equal,1.01
169,2,stable,2.11
169,3,equal,1.03
169,3,stable,2.04
169,4,equal,1.02
169,4,stable,1.93
169,5,equal,1.01
169,5,stable,1.88
169,6,equal,1
169,6,stable,1.76
169,7,equal,1.03
169,7,stable,1.94
169,8,equal,1.01
169,8,stable,1.83
169,9,equal,1.03
169,9,stable,1.98
169,10,equal,1
169,10,stable,1.71
169,11,equal,1
169,11,stable,1.64
169,12,equal,1.04
169,12,stable,1.91
169,13,equal,1.03
169,13,stable,1.89
169,14,equal,1.01
169,14,stable,1.74
169,15,equal,1
169,15,stable,1.96
169,16,equal,0.98
169,16,stable,1.83
169,17,equal,1.04
169,17,stable,2.05
169,18,equal,1.03
169,18,stable,1.7
169,19,equal,1
169,19,stable,1.96
169,20,equal,1.06
169,20,stable,1.91
170,1,equal,1.77
170,1,stable,4.66
170,2,equal,2.38
170,2,stable,4.95
170,3,equal,1
170,3,stable,5.83
170,4,equal,1
170,4,stable,7.63
170,5,equal,1
170,5,stable,4.93
170,6,equal,1
170,6,stable,5.93
170,7,equal,1
170,7,stable,5
170,8,equal,1
170,8,stable,6.43
170,9,equal,1.11
170,9,stable,7.06
170,10,equal,1.95
170,10,stable,6.78
170,11,equal,1
170,11,stable,3.84
170,12,equal,2.36
170,12,stable,6.97
170,13,equal,4.08
170,13,stable,6.27
170,14,equal,2.83
170,14,stable,7.59
170,15,equal,1.8
170,15,stable,7.64
170,16,equal,3.74
170,16,stable,5.45
170,17,equal,2.45
170,17,stable,5.66
170,18,equal,1.9
170,18,stable,5.58
170,19,equal,1
170,19,stable,5
170,20,equal,1
170,20,stable,5.65
171,1,equal,2.61
171,1,stable,6.54
171,2,equal,4
171,2,stable,3.77
171,3,equal,2.89
171,3,stable,6.43
171,4,equal,3.54
171,4,stable,7.19
171,5,equal,1.8
171,5,stable,4.96
171,6,equal,2.42
171,6,stable,5.13
171,7,equal,2.41
171,7,stable,3.99
171,8,equal,1.68
171,8,stable,6.25
171,9,equal,3.67
171,9,stable,7.62
171,10,equal,3.14
171,10,stable,8.08
171,11,equal,1
171,11,stable,4.98
171,12,equal,3.2
171,12,stable,7.52
171,13,equal,3.82
171,13,stable,7.67
171,14,equal,3.13
171,14,stable,8.13
171,15,equal,3.74
171,15,stable,6.8
171,16,equal,3.34
171,16,stable,5.56
171,17,equal,3.16
171,17,stable,7.89
171,18,equal,2.83
171,18,stable,6.81
171,19,equal,1.4
171,19,stable,3.46
171,20,equal,1.5
171,20,stable,3.61
172,1,equal,0.02
172,1,stable,0.04
172,2,equal,0.05
172,2,stable,0.01
172,3,equal,0.02
172,3,stable,0.02
172,4,equal,0.02
172,4,stable,0.02
172,5,equal,0.01
172,5,stable,0
172,6,equal,0
172,6,stable,0.01
172,7,equal,0.01
172,7,stable,0
172,8,equal,0.04
172,8,stable,0.03
172,9,equal,0.03
172,9,stable,0.01
172,10,equal,0.01
172,10,stable,0.03
172,11,equal,0.01
172,11,stable,0.01
172,12,equal,0.03
172,12,stable,0.06
172,13,equal,0.01
172,13,stable,0.04
172,14,equal,0
172,14,stable,0.01
172,15,equal,0.03
172,15,stable,0.01
172,16,equal,0.02
172,16,stable,0.04
172,17,equal,0.03
172,17,stable,0.02
172,18,equal,0.02
172,18,stable,0
172,19,equal,0.01
172,19,stable,0
172,20,equal,0.02
172,20,stable,0.01
173,1,equal,1.58
173,1,stable,5.25
173,2,equal,1.79
173,2,stable,4.23
173,3,equal,1.73
173,3,stable,4.56
173,4,equal,1.65
173,4,stable,4.47
173,5,equal,1.38
173,5,stable,4.4
173,6,equal,1.35
173,6,stable,3.53
173,7,equal,1.86
173,7,stable,3.88
173,8,equal,1.63
173,8,stable,4.42
173,9,equal,1.88
173,9,stable,4.65
173,10,equal,1.72
173,10,stable,3.54
173,11,equal,1.63
173,11,stable,5.29
173,12,equal,2.14
173,12,stable,5.58
173,13,equal,1.78
173,13,stable,4.72
173,14,equal,1.7
173,14,stable,4.21
173,15,equal,1.34
173,15,stable,4.65
173,16,equal,1.74
173,16,stable,3.64
173,17,equal,1.98
173,17,stable,5.08
173,18,equal,1.42
173,18,stable,4.39
173,19,equal,1.11
173,19,stable,4.46
173,20,equal,1.93
173,20,stable,3.68
174,1,equal,1.93
174,1,stable,5
174,2,equal,1
174,2,stable,4.91
174,3,equal,1
174,3,stable,6.91
174,4,equal,3
174,4,stable,6
174,5,equal,1
174,5,stable,7.96
174,6,equal,1
174,6,stable,5.85
174,7,equal,2
174,7,stable,5.26
174,8,equal,1.99
174,8,stable,4.98
174,9,equal,2
174,9,stable,7.77
174,10,equal,1
174,10,stable,6
174,11,equal,1
174,11,stable,7.98
174,12,equal,1
174,12,stable,7.91
174,13,equal,3.2
174,13,stable,8.97
174,14,equal,2.7
174,14,stable,7
174,15,equal,1
174,15,stable,7.86
174,16,equal,3
174,16,stable,8.83
174,17,equal,3.95
174,17,stable,7.81
174,18,equal,1.99
174,18,stable,6.28
174,19,equal,1
174,19,stable,5
174,20,equal,1
174,20,stable,7.49
175,1,equal,2.09
175,1,stable,4.33
175,2,equal,2.52
175,2,stable,4.66
175,3,equal,1.9
175,3,stable,3
175,4,equal,2.18
175,4,stable,3.56
175,5,equal,2.06
175,5,stable,4.9
175,6,equal,2.16
175,6,stable,5.62
175,7,equal,2.1
175,7,stable,4.5
175,8,equal,1
175,8,stable,5.37
175,9,equal,2.7
175,9,stable,3.99
175,10,equal,1.91
175,10,stable,3.78
175,11,equal,1
175,11,stable,4
175,12,equal,2.29
175,12,stable,6.06
175,13,equal,2.52
175,13,stable,6.3
175,14,equal,2.06
175,14,stable,3.94
175,15,equal,1.75
175,15,stable,4
175,16,equal,2.38
175,16,stable,3.94
175,17,equal,2.03
175,17,stable,6.16
175,18,equal,1
175,18,stable,6.31
175,19,equal,1
175,19,stable,3
175,20,equal,1.61
175,20,stable,3.96
176,1,equal,1.26
176,1,stable,3.82
176,2,equal,1.46
176,2,stable,3.72
176,3,equal,1.47
176,3,stable,3
176,4,equal,1.31
176,4,stable,4.33
176,5,equal,1.33
176,5,stable,3.25
176,6,equal,1.22
176,6,stable,3.19
176,7,equal,1.42
176,7,stable,3.15
176,8,equal,1.38
176,8,stable,3.36
176,9,equal,1.4
176,9,stable,3.47
176,10,equal,1.48
176,10,stable,4.3
176,11,equal,1.31
176,11,stable,3.74
176,12,equal,1.58
176,12,stable,3.84
176,13,equal,1.46
176,13,stable,3.84
176,14,equal,1.26
176,14,stable,3.14
176,15,equal,1.38
176,15,stable,3.69
176,16,equal,1.46
176,16,stable,3.87
176,17,equal,1.46
176,17,stable,4.18
176,18,equal,1.5
176,18,stable,3.66
176,19,equal,1.37
176,19,stable,4.03
176,20,equal,1.32
176,20,stable,2.03
177,1,equal,1
177,1,stable,2.66
177,2,equal,1
177,2,stable,2.59
177,3,equal,1
177,3,stable,2.84
177,4,equal,1
177,4,stable,2.52
177,5,equal,1.01
177,5,stable,2.55
177,6,equal,1
177,6,stable,2.44
177,7,equal,1.01
177,7,stable,2.7
177,8,equal,1
177,8,stable,2.48
177,9,equal,1.01
177,9,stable,2.51
177,10,equal,1.01
177,10,stable,2.59
177,11,equal,1.01
177,11,stable,2.55
177,12,equal,1.02
177,12,stable,2.62
177,13,equal,1
177,13,stable,2.65
177,14,equal,1.01
177,14,stable,2.65
177,15,equal,1.02
177,15,stable,2.86
177,16,equal,1
177,16,stable,2.88
177,17,equal,1.01
177,17,stable,2.56
177,18,equal,1
177,18,stable,2.43
177,19,equal,1
177,19,stable,2.49
177,20,equal,1
177,20,stable,3.14
178,1,equal,2
178,1,stable,5
178,2,equal,1.21
178,2,stable,8.87
178,3,equal,2
178,3,stable,6
178,4,equal,1
178,4,stable,4
178,5,equal,1
178,5,stable,4
178,6,equal,1
178,6,stable,5
178,7,equal,2
178,7,stable,6.99
178,8,equal,1.7
178,8,stable,6.66
178,9,equal,2.5
178,9,stable,5.99
178,10,equal,1
178,10,stable,6.56
178,11,equal,1
178,11,stable,7
178,12,equal,1
178,12,stable,4
178,13,equal,1.77
178,13,stable,5.99
178,14,equal,2
178,14,stable,6
178,15,equal,2
178,15,stable,9.99
178,16,equal,2
178,16,stable,7
178,17,equal,1
178,17,stable,5
178,18,equal,1
178,18,stable,5
178,19,equal,2
178,19,stable,4
178,20,equal,1
178,20,stable,5.99
179,1,equal,1.55
179,1,stable,4.97
179,2,equal,2.76
179,2,stable,6.23
179,3,equal,1
179,3,stable,6.13
179,4,equal,2.74
179,4,stable,5.79
179,5,equal,1.8
179,5,stable,4
179,6,equal,1.89
179,6,stable,5.97
179,7,equal,1.82
179,7,stable,6.39
179,8,equal,1.76
179,8,stable,7.18
179,9,equal,3.22
179,9,stable,5.78
179,10,equal,1.39
179,10,stable,4
179,11,equal,1
179,11,stable,5.33
179,12,equal,2.56
179,12,stable,8.58
179,13,equal,1.75
179,13,stable,5.68
179,14,equal,1.89
179,14,stable,3.95
179,15,equal,2.1
179,15,stable,5.64
179,16,equal,1.85
179,16,stable,5.52
179,17,equal,2.55
179,17,stable,3
179,18,equal,1.56
179,18,stable,5.67
179,19,equal,1.15
179,19,stable,4.15
179,20,equal,1
179,20,stable,3.93
180,1,equal,0
180,1,stable,0
180,2,equal,0
180,2,stable,0
180,3,equal,0
180,3,stable,0
180,4,equal,0
180,4,stable,0
180,5,equal,0
180,5,stable,0
180,6,equal,0
180,6,stable,0
180,7,equal,0
180,7,stable,0
180,8,equal,0
180,8,stable,0
180,9,equal,0
180,9,stable,0
180,10,equal,0
180,10,stable,0
180,11,equal,0
180,11,stable,0
180,12,equal,0
180,12,stable,0
180,13,equal,0
180,13,stable,0
180,14,equal,0
180,14,stable,0
180,15,equal,0
180,15,stable,0
180,16,equal,0
180,16,stable,0
180,17,equal,0
180,17,stable,0
180,18,equal,0
180,18,stable,0
180,19,equal,0
180,19,stable,0
180,20,equal,0
180,20,stable,0
181,1,equal,0.97
181,1,stable,1.52
181,2,equal,1
181,2,stable,1.34
181,3,equal,0.98
181,3,stable,1.8
181,4,equal,0.95
181,4,stable,1.54
181,5,equal,0.95
181,5,stable,1.46
181,6,equal,0.99
181,6,stable,1.44
181,7,equal,0.99
181,7,stable,1.38
181,8,equal,0.95
181,8,stable,1.39
181,9,equal,0.98
181,9,stable,1.51
181,10,equal,0.95
181,10,stable,1.35
181,11,equal,0.99
181,11,stable,1.3
181,12,equal,1.01
181,12,stable,1.56
181,13,equal,0.93
181,13,stable,1.2
181,14,equal,0.99
181,14,stable,1.44
181,15,equal,0.98
181,15,stable,1.52
181,16,equal,0.99
181,16,stable,1.44
181,17,equal,1
181,17,stable,1.84
181,18,equal,0.92
181,18,stable,1.33
181,19,equal,0.96
181,19,stable,1.46
181,20,equal,0.94
181,20,stable,1.54
182,1,equal,0
182,1,stable,0
182,2,equal,0
182,2,stable,0
182,3,equal,0
182,3,stable,0
182,4,equal,0
182,4,stable,0
182,5,equal,0
182,5,stable,0
182,6,equal,0
182,6,stable,0
182,7,equal,0
182,7,stable,0
182,8,equal,0
182,8,stable,0
182,9,equal,0
182,9,stable,0
182,10,equal,0
182,10,stable,0
182,11,equal,0
182,11,stable,0
182,12,equal,0
182,12,stable,0
182,13,equal,0
182,13,stable,0
182,14,equal,0
182,14,stable,0
182,15,equal,0
182,15,stable,0
182,16,equal,0
182,16,stable,0
182,17,equal,0
182,17,stable,0
182,18,equal,0
182,18,stable,0
182,19,equal,0
182,19,stable,0
182,20,equal,0
182,20,stable,0
183,1,equal,0.8
183,1,stable,1.24
183,2,equal,0.92
183,2,stable,1.06
183,3,equal,0.9
183,3,stable,1.02
183,4,equal,0.85
183,4,stable,1.06
183,5,equal,0.85
183,5,stable,1.13
183,6,equal,0.87
183,6,stable,0.99
183,7,equal,0.89
183,7,stable,0.99
183,8,equal,0.78
183,8,stable,1.14
183,9,equal,0.9
183,9,stable,1.04
183,10,equal,0.87
183,10,stable,1.23
183,11,equal,0.86
183,11,stable,1.16
183,12,equal,0.95
183,12,stable,1.04
183,13,equal,0.79
183,13,stable,0.94
183,14,equal,0.84
183,14,stable,0.99
183,15,equal,0.84
183,15,stable,1.11
183,16,equal,0.79
183,16,stable,0.96
183,17,equal,0.94
183,17,stable,1.1
183,18,equal,0.75
183,18,stable,0.96
183,19,equal,0.77
183,19,stable,1.11
183,20,equal,0.76
183,20,stable,1
184,1,equal,2.12
184,1,stable,6.69
184,2,equal,4
184,2,stable,6.12
184,3,equal,2.64
184,3,stable,6.9
184,4,equal,2.4
184,4,stable,4.98
184,5,equal,1
184,5,stable,6.06
184,6,equal,1
184,6,stable,7.19
184,7,equal,1
184,7,stable,8.49
184,8,equal,3.24
184,8,stable,6.75
184,9,equal,2.54
184,9,stable,6.43
184,10,equal,1.99
184,10,stable,4.71
184,11,equal,1
184,11,stable,6.45
184,12,equal,1.69
184,12,stable,7.66
184,13,equal,2.9
184,13,stable,5.75
184,14,equal,1.02
184,14,stable,6.36
184,15,equal,1.85
184,15,stable,9.12
184,16,equal,1.68
184,16,stable,8.5
184,17,equal,1.89
184,17,stable,5.91
184,18,equal,2.71
184,18,stable,6.8
184,19,equal,1
184,19,stable,3.97
184,20,equal,1
184,20,stable,5.69
185,1,equal,1.06
185,1,stable,2.81
185,2,equal,1.06
185,2,stable,3
185,3,equal,1.09
185,3,stable,2.64
185,4,equal,1.03
185,4,stable,3.06
185,5,equal,1.11
185,5,stable,3.13
185,6,equal,1.08
185,6,stable,3.27
185,7,equal,1.09
185,7,stable,2.9
185,8,equal,1.08
185,8,stable,3.1
185,9,equal,1.04
185,9,stable,2.64
185,10,equal,1.14
185,10,stable,2.92
185,11,equal,1.04
185,11,stable,2.98
185,12,equal,1.09
185,12,stable,2.93
185,13,equal,1.1
185,13,stable,3.08
185,14,equal,1.06
185,14,stable,2.82
185,15,equal,1.09
185,15,stable,2.57
185,16,equal,1.05
185,16,stable,3.47
185,17,equal,1.05
185,17,stable,3.32
185,18,equal,1.06
185,18,stable,2.7
185,19,equal,1.08
185,19,stable,2.76
185,20,equal,1.04
185,20,stable,3.05
186,1,equal,1.2
186,1,stable,3.46
186,2,equal,1.32
186,2,stable,3.82
186,3,equal,1.33
186,3,stable,3.93
186,4,equal,1.24
186,4,stable,4.09
186,5,equal,1.33
186,5,stable,3.96
186,6,equal,1.31
186,6,stable,3.29
186,7,equal,1.29
186,7,stable,3.47
186,8,equal,1.24
186,8,stable,3.68
186,9,equal,1.28
186,9,stable,3.76
186,10,equal,1.23
186,10,stable,4.22
186,11,equal,1.21
186,11,stable,3.17
186,12,equal,1.25
186,12,stable,4.39
186,13,equal,1.23
186,13,stable,4.28
186,14,equal,1.21
186,14,stable,3.3
186,15,equal,1.21
186,15,stable,4.24
186,16,equal,1.31
186,16,stable,3.93
186,17,equal,1.26
186,17,stable,4
186,18,equal,1.33
186,18,stable,3.73
186,19,equal,1.22
186,19,stable,3.89
186,20,equal,1.27
186,20,stable,4.14
187,1,equal,1.26
187,1,stable,3.22
187,2,equal,1.19
187,2,stable,3.47
187,3,equal,1.2
187,3,stable,3.06
187,4,equal,1.22
187,4,stable,3.63
187,5,equal,1.19
187,5,stable,3.94
187,6,equal,1.22
187,6,stable,3.36
187,7,equal,1.19
187,7,stable,2.88
187,8,equal,1.23
187,8,stable,3.08
187,9,equal,1.26
187,9,stable,3.28
187,10,equal,1.15
187,10,stable,3.36
187,11,equal,1.18
187,11,stable,2.62
187,12,equal,1.21
187,12,stable,3.03
187,13,equal,1.14
187,13,stable,3.62
187,14,equal,1.1
187,14,stable,3.26
187,15,equal,1.21
187,15,stable,3.32
187,16,equal,1.19
187,16,stable,3
187,17,equal,1.18
187,17,stable,3.66
187,18,equal,1.16
187,18,stable,3.01
187,19,equal,1.16
187,19,stable,3.39
187,20,equal,1.17
187,20,stable,3.53
188,1,equal,2
188,1,stable,7.97
188,2,equal,2
188,2,stable,7.72
188,3,equal,1
188,3,stable,8
188,4,equal,1
188,4,stable,5.98
188,5,equal,1
188,5,stable,5.98
188,6,equal,2.94
188,6,stable,6
188,7,equal,1
188,7,stable,5.98
188,8,equal,1
188,8,stable,6.99
188,9,equal,2
188,9,stable,4
188,10,equal,1
188,10,stable,5
188,11,equal,1
188,11,stable,6.98
188,12,equal,1.01
188,12,stable,5
188,13,equal,3
188,13,stable,6
188,14,equal,1.95
188,14,stable,7.99
188,15,equal,1
188,15,stable,4.36
188,16,equal,1
188,16,stable,5.83
188,17,equal,1
188,17,stable,6
188,18,equal,1
188,18,stable,7.48
188,19,equal,1
188,19,stable,8.86
188,20,equal,1
188,20,stable,4.99
189,1,equal,0
189,1,stable,0
189,2,equal,0
189,2,stable,0
189,3,equal,0
189,3,stable,0
189,4,equal,0
189,4,stable,0
189,5,equal,0
189,5,stable,0
189,6,equal,0
189,6,stable,0
189,7,equal,0
189,7,stable,0
189,8,equal,0
189,8,stable,0
189,9,equal,0
189,9,stable,0
189,10,equal,0
189,10,stable,0
189,11,equal,0
189,11,stable,0
189,12,equal,0
189,12,stable,0
189,13,equal,0
189,13,stable,0
189,14,equal,0
189,14,stable,0
189,15,equal,0
189,15,stable,0
189,16,equal,0
189,16,stable,0
189,17,equal,0
189,17,stable,0
189,18,equal,0
189,18,stable,0
189,19,equal,0
189,19,stable,0
189,20,equal,0
189,20,stable,0
190,1,equal,1.03
190,1,stable,2.22
190,2,equal,1.03
190,2,stable,2.01
190,3,equal,1.01
190,3,stable,2.49
190,4,equal,1.02
190,4,stable,2.84
190,5,equal,1.08
190,5,stable,2.12
190,6,equal,1.01
190,6,stable,1.99
190,7,equal,1.01
190,7,stable,2.31
190,8,equal,1.03
190,8,stable,2.45
190,9,equal,1.02
190,9,stable,2.15
190,10,equal,1.05
190,10,stable,2.17
190,11,equal,1.03
190,11,stable,2.32
190,12,equal,1.06
190,12,stable,2.88
190,13,equal,1.06
190,13,stable,2.31
190,14,equal,1.05
190,14,stable,2.33
190,15,equal,1.02
190,15,stable,2.07
190,16,equal,1.07
190,16,stable,2.81
190,17,equal,1.06
190,17,stable,2.83
190,18,equal,1.02
190,18,stable,2.06
190,19,equal,1.05
190,19,stable,2.09
190,20,equal,1.04
190,20,stable,2.25
191,1,equal,2.92
191,1,stable,8.74
191,2,equal,2.69
191,2,stable,6.76
191,3,equal,1.97
191,3,stable,5.97
191,4,equal,1
191,4,stable,7.91
191,5,equal,1
191,5,stable,6.89
191,6,equal,2
191,6,stable,7.93
191,7,equal,2
191,7,stable,7.88
191,8,equal,1
191,8,stable,6.27
191,9,equal,1.72
191,9,stable,8.33
191,10,equal,1
191,10,stable,8.77
191,11,equal,1
191,11,stable,5.96
191,12,equal,1.98
191,12,stable,5
191,13,equal,2.96
191,13,stable,7.79
191,14,equal,1.91
191,14,stable,7.97
191,15,equal,2
191,15,stable,5.79
191,16,equal,2.55
191,16,stable,4
191,17,equal,2.62
191,17,stable,6.78
191,18,equal,2
191,18,stable,6.09
191,19,equal,1
191,19,stable,5.87
191,20,equal,1
191,20,stable,4
192,1,equal,1.84
192,1,stable,7.16
192,2,equal,2.45
192,2,stable,7.79
192,3,equal,1.4
192,3,stable,6.22
192,4,equal,1
192,4,stable,6.97
192,5,equal,1
192,5,stable,6.35
192,6,equal,1.43
192,6,stable,6.9
192,7,equal,1
192,7,stable,6.24
192,8,equal,1
192,8,stable,6.87
192,9,equal,1.44
192,9,stable,7.37
192,10,equal,1
192,10,stable,5.82
192,11,equal,1
192,11,stable,6.95
192,12,equal,1
192,12,stable,9.47
192,13,equal,2
192,13,stable,8.23
192,14,equal,1.98
192,14,stable,6.66
192,15,equal,1
192,15,stable,8.52
192,16,equal,2.82
192,16,stable,6.12
192,17,equal,1
192,17,stable,7.34
192,18,equal,1
192,18,stable,7.61
192,19,equal,1
192,19,stable,7.73
192,20,equal,1
192,20,stable,7.76
193,1,equal,1.02
193,1,stable,2.2
193,2,equal,1.01
193,2,stable,2.01
193,3,equal,1.01
193,3,stable,2.56
193,4,equal,1
193,4,stable,2.4
193,5,equal,1.01
193,5,stable,2.44
193,6,equal,1
193,6,stable,2.39
193,7,equal,1.01
193,7,stable,2.56
193,8,equal,1.02
193,8,stable,2.35
193,9,equal,1.04
193,9,stable,2.3
193,10,equal,1.02
193,10,stable,2.19
193,11,equal,1.01
193,11,stable,2.22
193,12,equal,1.04
193,12,stable,2.4
193,13,equal,1.01
193,13,stable,2.51
193,14,equal,1
193,14,stable,2.25
193,15,equal,1.02
193,15,stable,2.42
193,16,equal,1
193,16,stable,2.31
193,17,equal,1.04
193,17,stable,2.47
193,18,equal,0.99
193,18,stable,2.26
193,19,equal,1
193,19,stable,2.27
193,20,equal,1
193,20,stable,2.15
194,1,equal,1.99
194,1,stable,8.27
194,2,equal,4.05
194,2,stable,7.84
194,3,equal,1.92
194,3,stable,7.75
194,4,equal,3.02
194,4,stable,6.4
194,5,equal,1
194,5,stable,4
194,6,equal,2.76
194,6,stable,7.58
194,7,equal,1
194,7,stable,7.26
194,8,equal,1.88
194,8,stable,9.4
194,9,equal,3.73
194,9,stable,7.45
194,10,equal,1.18
194,10,stable,7.28
194,11,equal,1
194,11,stable,5.51
194,12,equal,2.61
194,12,stable,6.96
194,13,equal,3.34
194,13,stable,5.1
194,14,equal,2.63
194,14,stable,7.97
194,15,equal,2.81
194,15,stable,5.03
194,16,equal,2.94
194,16,stable,6.87
194,17,equal,3.24
194,17,stable,4.52
194,18,equal,1.89
194,18,stable,6.29
194,19,equal,1
194,19,stable,6.47
194,20,equal,1
194,20,stable,7.68
195,1,equal,1.25
195,1,stable,4.35
195,2,equal,2.46
195,2,stable,6.05
195,3,equal,2.05
195,3,stable,6.32
195,4,equal,2.32
195,4,stable,5.75
195,5,equal,2.73
195,5,stable,4.98
195,6,equal,2.11
195,6,stable,5.49
195,7,equal,2.09
195,7,stable,4.94
195,8,equal,2.13
195,8,stable,4.58
195,9,equal,2.53
195,9,stable,5.45
195,10,equal,2.45
195,10,stable,5.56
195,11,equal,1.64
195,11,stable,4
195,12,equal,2.9
195,12,stable,6.47
195,13,equal,3.1
195,13,stable,6.15
195,14,equal,2.04
195,14,stable,4.74
195,15,equal,2.51
195,15,stable,4.62
195,16,equal,2.32
195,16,stable,6.49
195,17,equal,2.28
195,17,stable,4.08
195,18,equal,2.06
195,18,stable,4.96
195,19,equal,1.15
195,19,stable,5.56
195,20,equal,1.35
195,20,stable,5
196,1,equal,1.32
196,1,stable,2.85
196,2,equal,1.37
196,2,stable,3.07
196,3,equal,1.24
196,3,stable,3.8
196,4,equal,1.47
196,4,stable,3.25
196,5,equal,1.41
196,5,stable,3.89
196,6,equal,1.29
196,6,stable,3
196,7,equal,1.3
196,7,stable,3.34
196,8,equal,1.19
196,8,stable,3.05
196,9,equal,1.22
196,9,stable,3.3
196,10,equal,1.47
196,10,stable,2.74
196,11,equal,1.29
196,11,stable,3.7
196,12,equal,1.4
196,12,stable,3.04
196,13,equal,1.4
196,13,stable,3.51
196,14,equal,1.37
196,14,stable,3.52
196,15,equal,1.43
196,15,stable,3.93
196,16,equal,1.29
196,16,stable,3.02
196,17,equal,1.39
196,17,stable,3.29
196,18,equal,1.42
196,18,stable,2.26
196,19,equal,1.33
196,19,stable,3.58
196,20,equal,1.32
196,20,stable,3.69
197,1,equal,1.87
197,1,stable,11.26
197,2,equal,2.38
197,2,stable,5.92
197,3,equal,2.75
197,3,stable,5.94
197,4,equal,1.17
197,4,stable,4.98
197,5,equal,1
197,5,stable,6.84
197,6,equal,1.9
197,6,stable,4.99
197,7,equal,1
197,7,stable,7.66
197,8,equal,1
197,8,stable,6.41
197,9,equal,1.95
197,9,stable,6.54
197,10,equal,1.79
197,10,stable,4.85
197,11,equal,1
197,11,stable,6.28
197,12,equal,3.81
197,12,stable,8.59
197,13,equal,4.31
197,13,stable,6.81
197,14,equal,2.47
197,14,stable,4.45
197,15,equal,1
197,15,stable,8.42
197,16,equal,2.39
197,16,stable,7.71
197,17,equal,2.12
197,17,stable,5.87
197,18,equal,3.37
197,18,stable,6.98
197,19,equal,1
197,19,stable,4.52
197,20,equal,1
197,20,stable,4
198,1,equal,1.02
198,1,stable,3.01
198,2,equal,1.07
198,2,stable,2.83
198,3,equal,1.04
198,3,stable,3.06
198,4,equal,1.03
198,4,stable,2.65
198,5,equal,1.05
198,5,stable,2.8
198,6,equal,1.02
198,6,stable,2.81
198,7,equal,1.09
198,7,stable,2.54
198,8,equal,1.07
198,8,stable,2.78
198,9,equal,1.04
198,9,stable,2.79
198,10,equal,1.08
198,10,stable,2.92
198,11,equal,1.02
198,11,stable,2.91
198,12,equal,1.04
198,12,stable,2.92
198,13,equal,1.08
198,13,stable,2.88
198,14,equal,1.06
198,14,stable,2.89
198,15,equal,1.06
198,15,stable,3.08
198,16,equal,1.05
198,16,stable,2.46
198,17,equal,1.06
198,17,stable,2.78
198,18,equal,1.05
198,18,stable,3.25
198,19,equal,1.01
198,19,stable,3.17
198,20,equal,1.02
198,20,stable,2.4
199,1,equal,0
199,1,stable,0
199,2,equal,0
199,2,stable,0
199,3,equal,0
199,3,stable,0
199,4,equal,0
199,4,stable,0
199,5,equal,0
199,5,stable,0
199,6,equal,0
199,6,stable,0
199,7,equal,0
199,7,stable,0
199,8,equal,0
199,8,stable,0
199,9,equal,0
199,9,stable,0
199,10,equal,0
199,10,stable,0
199,11,equal,0
199,11,stable,0
199,12,equal,0
199,12,stable,0
199,13,equal,0
199,13,stable,0
199,14,equal,0
199,14,stable,0
199,15,equal,0
199,15,stable,0
199,16,equal,0
199,16,stable,0
199,17,equal,0
199,17,stable,0
199,18,equal,0
199,18,stable,0
199,19,equal,0
199,19,stable,0
199,20,equal,0
199,20,stable,0
200,1,equal,1
200,1,stable,4.98
200,2,equal,1
200,2,stable,6.98
200,3,equal,1
200,3,stable,7
200,4,equal,1
200,4,stable,6.43
200,5,equal,1
200,5,stable,6.98
200,6,equal,1
200,6,stable,5.19
200,7,equal,1
200,7,stable,6
200,8,equal,1
200,8,stable,8.48
200,9,equal,2
200,9,stable,7.45
200,10,equal,1
200,10,stable,4.99
200,11,equal,1
200,11,stable,5
200,12,equal,2.84
200,12,stable,7
200,13,equal,1.87
200,13,stable,6.83
200,14,equal,1
200,14,stable,9.61
200,15,equal,1
200,15,stable,7.27
200,16,equal,1.99
200,16,stable,5.63
200,17,equal,1
200,17,stable,6.96
200,18,equal,2
200,18,stable,6.49
200,19,equal,1.86
200,19,stable,8.98
200,20,equal,1
200,20,stable,7
201,1,equal,1.35
201,1,stable,3.73
201,2,equal,1.43
201,2,stable,4.08
201,3,equal,1.53
